-1.027,-13.0557,-3.40221,-26.0409,-15.0325
0.0,-0.0104863,-34.5304,-0.383769,-25.2103
-1.56858,-11.6222,-9.57964,-0.0158181,-0.118256
-0.000371764,-3.13525e-05,-7.62942e-06,0.0,-2.62261e-06
-18.084,-5.4957e-05,-7.9821,-0.000193078,-19.8413
-15.5085,-7.5162,-7.20276,-3.63685,-22.9361
0.0,-1.28747e-05,-14.2936,-49.8358,-4.25164
-9.23819,-1.98516,-32.0526,-14.6226,-22.5699
-13.065,-18.2057,-57.7853,-6.03596,-6.75291
-16.1236,-10.4719,-3.06055,-12.3283,-0.000502474
-15.6724,-9.1802,-12.9904,-7.59386,-5.27649
-7.58423,-0.00692927,-23.511,-19.7239,-29.319
-5.55115,-17.6711,-20.1332,-30.5138,-5.71037
-10.2099,-0.448279,-5.13478,0.0,-0.000338492
-20.7471,-18.7315,-0.0527886,-0.940676,-12.7852
-1.32988,-3.94375,-8.58096,-6.43934,-29.2441
0.0,-0.244074,-13.382,-42.5462,-4.18897
-10.943,-2.91508,-9.27442,-0.00939663,-9.98494
-11.5982,-25.4376,-5.41945,-9.85064,-27.922
-26.5368,-9.08416e-05,-1.3113e-06,-36.8381,-15.8644
-2.60684,-19.028,-0.134177,-14.3566,-0.619425
-10.8347,-0.490593,-18.4678,-7.08314,-0.739107
-8.36552,-12.0247,-33.0859,-0.0561327,-9.53675e-07
-8.08624,-21.6406,-9.341,-24.4099,-24.2159
-17.5798,-0.562972,-5.43584,-10.2974,-16.7775
-27.85,-1.65276,-0.00167671,-2.38419e-07,-14.121
-4.23655,-6.03532,-10.7606,-0.0166019,-1.25171e-05
-11.1728,-0.107921,-8.29032,-35.2789,-10.567
-12.6826,-14.7464,-15.4633,-12.7373,-0.0586254
-0.0915255,-8.43667,-17.003,-13.7466,-13.941
-4.98162,-5.82892,-4.67097,-9.82871,-17.2213
-0.000328118,-0.159886,-9.07541,-15.2979,-0.239675
-35.0303,-1.8749,0.0,-8.75916,-15.9303
-0.359665,-7.49766,-38.294,-15.8445,-5.68803
-18.4595,-13.5148,-8.25946,-19.6865,0.0
-5.25787,-9.72339,-21.888,-64.6805,-16.048
-5.07583,-17.8537,-1.83102,-22.0856,-21.6808
-1.0885,-15.0094,-4.34461,-9.92179,-4.86482
-27.0046,-2.35307,-4.10118,-1.0592,-15.3929
-2.29788,-17.3475,-0.0353021,-8.93991,-1.24573
-7.1188,-28.413,-13.6188,-11.0467,-12.357
-13.3722,-36.0694,-7.51019,-11.9667,-22.1298
-15.4876,-0.0589258,-1.19209e-06,-25.7443,-26.3372
-11.4842,-25.2363,-12.104,-78.5784,-25.9801
-0.00264021,-35.8325,-23.4325,-15.3259,-19.6462
-0.0557805,-1.42268,-7.45728,-15.6635,-11.2421
-0.0423503,-7.41509e-05,-27.7917,-10.5102,-33.7507
-22.972,-1.70125,-7.32063,-3.26528,-0.00886141
-13.6512,-20.2653,-29.8227,-8.13938,-2.27799
0.0,0.0,-4.76837e-07,-0.000824135,-17.2156
-0.012897,-38.1368,-0.00028191,-0.000152838,-9.94197
-26.5001,-43.9431,-10.2906,-10.2935,-10.4766
-0.158378,-7.51021e-06,-0.000322036,-0.000275352,0.0
-5.83495,-10.8209,-24.0623,-12.8769,-10.8712
-12.2897,-15.7783,-20.6135,-3.35871,-7.17594
-20.5683,-71.9617,-9.242,-13.4638,-18.2769
-1.24182,-21.4519,-63.9294,-1.60817,-6.96853
-13.9676,-15.4215,-3.7221,-5.11421e-05,-3.45708e-06
-18.5939,-7.81452,-7.49961,-37.2063,-3.90526
0.0,0.0,-2.21709,-39.8537,-0.00110681
-19.0314,-7.59941,-29.0915,-6.1165,-34.1771
-4.80705,-12.0669,-4.57283,-1.18933,-5.01185
-16.863,-0.0313723,-15.5161,-0.10864,-9.22364
-21.6713,0.0,-14.6037,-14.9101,-11.279
-0.00509988,-1.36716,-4.41075e-06,-60.9697,-24.07
-7.03563,0.0,-1.75239e-05,0.0,-3.26639e-05
-45.0158,-10.3041,-0.0895335,-28.5478,-9.55104
-0.339769,-1.19209e-07,-30.4286,-17.114,-0.448891
-15.8878,-3.56442e-05,-16.3663,-0.00509904,-21.5356
-0.000114447,-22.8796,-27.0656,-7.08639,-18.2552
-14.6626,-5.06135,-14.0902,-7.36273,-17.15
-0.0656441,-14.0436,-3.57628e-07,-1.90735e-06,-6.31118
-0.0323968,-39.2207,-0.121037,-11.875,-17.0584
-3.63743,-0.103358,-14.9991,-43.9002,-10.0313
-18.1563,-6.99797,-11.3329,-15.1518,-4.20528
-15.5921,-1.93569,0.0,-6.63479,-18.4
-19.2968,-18.4962,-4.43093,-11.5669,-37.1323
-24.9461,-27.4312,-15.029,-7.85274,-24.9771
