-0.000168457,-0.0122919,-24.1124,-26.813,-0.596271
0.0,-2.31192,-11.5631,-0.000368902,-3.54058e-05
-9.68574,-18.415,-0.174263,-7.48793,-1.5855e-05
0.0,-2.8105,-0.209618,-7.11705e-05,0.0
0.0,-2.38419e-07,0.0,-8.22547e-06,-7.27203e-05
0.0,-8.42276,-34.1406,-4.39794,-31.8375
-0.00101027,-3.64741,-6.70248,-2.10943,0.0
-8.26561,-8.92478,-0.0143893,-5.14775,-13.3175
-10.4563,-23.065,-16.3257,-5.96048e-06,-0.848695
-7.51888,-7.71871,-2.02656e-06,-32.9425,-1.10653
-18.0351,-5.83085,-18.6064,-10.0711,-1.50267
-0.0815688,-0.000674237,-16.3279,-0.00698941,-20.0717
-0.5777,-0.910127,0.0,0.0,-2.22561
-0.710325,-8.88429,-11.5658,-4.07704e-05,-0.00855471
-4.17233e-06,-16.9252,-4.37962,-0.0140194,-6.77287
-0.00824509,-2.65914,-0.000167384,-0.00246029,0.0
-3.57628e-07,-0.460956,-12.0119,-0.0746215,-1.19209e-07
-4.33745,-14.8568,-0.211881,-3.26166,-0.00015868
-12.4909,-0.899291,0.0,0.0,-0.45162
-13.6158,0.0,0.0,-0.72177,-59.6893
0.0,-0.000317385,-20.2697,-17.7119,-41.2358
-0.0177581,-1.03917,0.0,-17.8508,-0.000387207
-0.000527819,-1.16826e-05,-0.896317,-0.132714,-1.05526
-0.0747273,-0.000796456,-3.8863e-05,-0.000115044,-2.07554
-6.75717,-17.5344,-13.5391,-0.0116691,-0.000350537
-11.8134,-7.6512,-8.34468e-06,0.0,0.0
-0.000553582,-0.000135192,-2.06234e-05,-5.13805e-05,-7.62942e-06
-14.455,-2.5034e-06,-19.7164,-5.37365,-0.000446598
-5.84127e-06,-4.05032,-2.12195e-05,-0.130978,-5.96047e-07
-7.86812e-05,-0.00215345,-4.29163e-05,-0.000224914,0.0
-8.67881e-05,-0.010658,-11.8693,-24.3066,-4.45998
-0.3549,-0.00529922,-3.39941,-0.00735375,-0.922857
-19.2572,-27.0117,0.0,-1.53744,-0.939956
-0.185905,-11.9452,-5.96047e-07,-1.02521e-05,-1.72855e-05
-2.5034e-06,0.0,-0.000599087,-4.32002,-4.76838e-06
-0.00013257,0.0,-1.50029,-1.19209e-07,-5.96047e-07
0.0,-2.2253,-11.1482,-13.9847,-0.921314
-0.060067,-15.9492,-0.270216,-2.02656e-06,-8.45726
-3.57628e-07,-18.5009,-13.4435,-16.0072,-18.3958
-9.26652,-23.3579,-0.0380128,-18.8253,-17.9894
0.0,-0.000219548,0.0,-6.23484e-05,-11.5863
-38.5249,-19.233,-21.8725,-0.000137815,-3.57557
-4.64968,-3.57628e-07,0.0,0.0,0.0
-0.000224079,0.0,0.0,0.0,-3.57628e-07
-3.78678,-0.00173678,-5.92719,-9.36614,-10.5368
-11.3562,-0.00211612,-0.00483344,-0.0094754,-8.52329
-12.8957,-2.38419e-07,-8.74056,-3.24014,-6.26244
-12.8422,-13.9247,-2.01279,-22.4149,-3.48097e-05
-4.85653,-19.3168,-11.4975,-17.6168,-6.53881
-1.43051e-06,-6.52096e-05,-2.38419e-07,-1.34489,-6.89669
-25.7535,-42.5895,-8.34465e-07,-3.57628e-07,-17.8675
-1.66893e-06,-1.6451e-05,0.0,-6.79495e-06,-0.000167145
0.0,0.0,-1.19209e-07,0.0,-2.16963e-05
-1.28702,-7.45913,-10.1212,0.0,0.0
-5.28652,-0.386744,-8.97462,-0.0119205,-8.86495
-4.80312,-16.366,0.0,-8.30324,-14.2507
-14.4932,-26.4273,-1.34785,-5.24522e-06,-0.162873
-8.60085,-0.0488803,-11.3045,-0.00813848,-0.00128948
-10.8104,-1.19209e-07,-5.78886,-0.00160399,-5.12601e-06
0.0,-2.50343e-05,-1.90903,-19.9777,0.0
-0.00319592,-7.59392e-05,-0.0638849,-0.0176182,-0.681909
